runtype,seed.meta,ought.valid,ought.errtype,check.noerrors,check.validoutput,errmess
sensitivity.global,734,FALSE,18,TRUE,FALSE,NA
sensitivity.global,734,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,734,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.40384389157407; : replacement has 11 rows; data has 2
sensitivity.global,66623,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,66623,FALSE,1,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,66623,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.35028259846149; : replacement has 11 rows; data has 2
sensitivity.global,66623,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,66623,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,66623,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,66623,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,66623,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,66623,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,66623,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,66623,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,66623,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,66623,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,66623,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,66623,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,66623,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,66623,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,66623,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,66623,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,66623,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,66623,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.35028259846149; : replacement has 11 rows; data has 2
sensitivity.global,50545,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,50545,FALSE,1,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.402798636525404; : replacement has 11 rows; data has 2
sensitivity.global,50545,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,50545,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,50545,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,50545,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,50545,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,50545,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,50545,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,12,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,13,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,50545,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,50545,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,18,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,50545,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,50545,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.402798636525404; : replacement has 11 rows; data has 2
sensitivity.global,39127,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,39127,FALSE,1,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,39127,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.253540862177033; : replacement has 11 rows; data has 2
sensitivity.global,39127,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,39127,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,39127,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,39127,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,39127,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,39127,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,39127,FALSE,9,TRUE,FALSE,NA
sensitivity.global,39127,FALSE,10,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
sensitivity.global,39127,FALSE,11,FALSE,FALSE,Error in apply(ntots; 1; getsumy): dim(X) must have a positive length
sensitivity.global,39127,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,39127,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,39127,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,39127,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,39127,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,39127,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,39127,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
sensitivity.global,39127,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,39127,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.253540862177033; : replacement has 11 rows; data has 2
sensitivity.global,695,TRUE,0,TRUE,FALSE,NA
sensitivity.global,695,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,695,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.395408436772414; : replacement has 11 rows; data has 2
sensitivity.global,695,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,695,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,695,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,695,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,695,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,695,FALSE,8,TRUE,FALSE,NA
sensitivity.global,695,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,695,FALSE,10,TRUE,FALSE,NA
sensitivity.global,695,FALSE,11,FALSE,FALSE,Error in apply(ntots; 1; getsumy): dim(X) must have a positive length
sensitivity.global,695,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,695,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,695,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,695,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,695,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,695,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,695,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,695,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,695,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.395408436772414; : replacement has 11 rows; data has 2
sensitivity.global,29509,TRUE,0,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,29509,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,29509,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.348869577574078; : replacement has 11 rows; data has 2
sensitivity.global,29509,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,29509,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,29509,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,29509,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,29509,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,29509,FALSE,8,TRUE,FALSE,NA
sensitivity.global,29509,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,29509,FALSE,10,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,29509,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,29509,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,29509,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,29509,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,29509,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,29509,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,29509,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
sensitivity.global,29509,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
sensitivity.global,29509,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,29509,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.348869577574078; : replacement has 11 rows; data has 2
sensitivity.global,55166,TRUE,0,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,55166,FALSE,1,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,55166,FALSE,2,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(0.368486892490182; : replacement has 11 rows; data has 2
sensitivity.global,55166,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,55166,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,55166,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,55166,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,55166,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,55166,FALSE,8,TRUE,FALSE,NA
sensitivity.global,55166,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,55166,FALSE,10,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
sensitivity.global,55166,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
sensitivity.global,55166,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,55166,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,55166,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,55166,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
sensitivity.global,55166,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
sensitivity.global,55166,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
sensitivity.global,55166,FALSE,18,TRUE,FALSE,NA
sensitivity.global,55166,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
sensitivity.global,55166,FALSE,20,FALSE,FALSE,Error in `$<-.data.frame`(`*tmp*`; "demobase.survadult.mean"; value = c(-0.368486892490182; : replacement has 11 rows; data has 2
sensitivity.global,90274,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
